city,country,name,state,website
Southampton,United States,"Long Island University, Southampton College",New York,http://www.southampton.liunet.edu/
Tarrytown,United States,Marymount College New York,New York,http://www.marymt.edu/
Troy,United States,Rensselaer Polytechnic Institute,New York,http://www.rpi.edu/
Troy,United States,Russel Sage College,New York,http://www.sage.edu/RSC/
Troy,United States,Sage Graduate School,New York,http://www.sage.edu/SGS/
Shirley,United States,Dowling College,New York,http://www.dowling.edu/
Syracuse,United States,Le Moyne College,New York,http://www.lemoyne.edu/
Syracuse,United States,State University of New York College of Environmental Science and Forestry,New York,http://www.esf.edu/
Syracuse,United States,State University of New York Health Sience Centre Syracuse,New York,http://www.hscsyr.edu/
Syracuse,United States,State University of New York Upstate Medical University ,New York,http://www.upstate.edu/
Syracuse,United States,Syracuse University,New York,http://www.syr.edu/
Saint Bonaventure,United States,St. Bonaventure University,New York,http://www.sbu.edu/
Saratoga Springs,United States,Skidmore College,New York,http://www.skidmore.edu/
Saratoga Springs,United States,State University of New York Empire State College,New York,http://www.esc.edu/
Potsdam,United States,Clarkson University,New York,http://www.clarkson.edu/
Potsdam,United States,State University of New York College at Potsdam,New York,http://www.potsdam.edu/
Plattsburgh,United States,State University of New York College at Plattsburgh,New York,http://www.plattsburgh.edu/
Seneca Falls,United States,New York Chiropractic College,New York,http://www.nycc.edu/
Rochester,United States,Nazareth College,New York,http://www.naz.edu/
Rochester,United States,Roberts Wesleyan College,New York,http://www.rwc.edu/
Rochester,United States,Rochester Institute of Technology,New York,http://www.rit.edu/
Rochester,United States,St. Bernard's Institute,New York,http://www.sbi.edu/
Rochester,United States,St. John Fisher College,New York,http://www.sjfc.edu/
Rochester,United States,University of Rochester,New York,http://www.rochester.edu/
Poughkeepsie,United States,Marist College,New York,http://www.marist.edu/
Poughkeepsie,United States,Vassar College,New York,http://www.vassar.edu/
Pleasantville,United States,Pace University  Pleasantville/Briarcliff,New York,http://www.pace.edu/campus/pville.html
Patchogue,United States,"St. Joseph's College New York, Suffolk Campus",New York,http://www.sjcny.edu/patchogue/
Oswego,United States,State University of New York at Oswego,New York,http://www.oswego.edu/
Orangeburg,United States,Dominican College,New York,http://www.dc.edu/
Oneonta,United States,Hartwick College,New York,http://www.hartwick.edu/
Oneonta,United States,State University of New York College at Oneonta,New York,http://www.oneonta.edu/
Niagara Falls,United States,Niagara University,New York,http://www.niagara.edu/
New York,United States,Adelphi University,New York,http://www.adelphi.edu/
New York,United States,Audrey Cohen College,New York,http://www.audrey-cohen.edu/
New York,United States,Bank Street College of Education,New York,http://www.bnkst.edu/
New York,United States,Bard College,New York,http://www.bard.edu/
New York,United States,Bard Graduate Center for Studies in the Decorative Arts,New York,http://www.bard.edu/graduate/BGC/intro.html
New York,United States,Barnard College - Columbia University,New York,http://www.barnard.edu/
New York,United States,Boricua College,New York,http://www.boricuacollege.edu/
New York,United States,Brooklyn Law School,New York,http://www.brooklaw.edu/
New York,United States,"City University of New York, Bernard M. Baruch College",New York,http://www.baruch.cuny.edu/
New York,United States,"City University of New York, Brooklyn College",New York,http://www.brooklyn.cuny.edu/
